codigo_activo_excel,descripcion_excel,codigo_padre_excel,grupo_activos,area,criticalidad,sector_raiz_codigo,sector_codigo_derivado,sector_nombre_derivado,nivel_profundidad,es_raiz_sector,es_lgc,es_hoja,cantidad_hijos,incluir_en_catalogo_manual,motivo_exclusion
PR-PRP1-RSC-TSG44,ROSCA TSG-44,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG44,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG45,ROSCA TSG-45,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG45,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG46,ROSCA TSG-46 B,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG46,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG48,ROSCA TSG-48,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG48,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG49,ROSCA TSG-49,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG49,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG49A,ROSCA TSG-49A,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG49A,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG50,ROSCA TSG-50,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG50,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG51,ROSCA TSG-51,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG51,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG52,ROSCA TSG-52,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG52,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG53,ROSCA TSG-53,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG53,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG53A,ROSCA TSG-53A,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG53A,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG53B,ROSCA TSG-53B,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG53B,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG54A,ROSCA TSG-54A,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG54A,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG55,ROSCA TSG-55,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG55,PTA RIC - R2 RT,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG56,ROSCA TSG-56,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG56,PTA RIC - R2 RT,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG57,ROSCA TSG-57,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG57,PTA RIC - R2 RT,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG58,ROSCA TSG-58,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG58,PTA RIC - R2 RT,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG59,ROSCA TSG-59,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG59,PTA RIC - R2 RT,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-RSC-TSG61,ROSCA TSG-61,PR-PRP1-LGC-ROSCAS,PR-PRP1-RSC-TSG61,PTA RIC - R1 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-SAP-LMNL1,S.A.P. LAMINADORES L-1 <N Y S>,PR-PRP1-LGC-SAP,PR-SAP LMN PRP1,PTA RIC - R2 RS,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,NO,2,,
PR-PRP1-SAP-PRPL1,S.A.P. PREPARACION L-1,PR-PRP1-LGC-SAP,PR-SAP PRP1,PTA RIC - R2 RS,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,NO,2,,
PR-PRP1-SDC-N01,SUPER D´CANTER Nº 1 <N>,PR-PRP1-LGC-SUPERDECANTERS,PR-SDC N01 PRP1,PTA RIC - R2 RR,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-SDC-N02,SUPER D´CANTER Nº 2 <S>,PR-PRP1-LGC-SUPERDECANTERS,PR-SDC N02 PRP1,PTA RIC - R2 RR,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-SDC-N03,SUPER D´CANTER Nº 3 <S/O>,PR-PRP1-LGC-SUPERDECANTERS,PR-SDC N03 PRP1,PTA RIC - R2 RR,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-SDC-N04,SUPER D´CANTER Nº 4 <E. 3 Y 5>,PR-PRP1-LGC-SUPERDECANTERS,PR-SDC N04 PRP1,PTA RIC - R2 RR,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-SDC-N05,SUPER D´CANTER Nº 5 <E. 4 Y 6>,PR-PRP1-LGC-SUPERDECANTERS,PR-SDC N05 PRP1,PTA RIC - R2 RR,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-SDC-N06,SUPER D´CANTER Nº 6 <N/O>,PR-PRP1-LGC-SUPERDECANTERS,PR-SDC N06 PRP1,PTA RIC - R2 RR,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-SRT-L01,SECADOR ROTATIVO Nº 1,PR-PRP1-LGC-PREPARACION 1,PR-SRT PRP1,PTA RIC - R2 RP,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,1,NO,NO,SI,0,,
PR-PRP1-TNQ-CND,TANQUE DE CONDENSADO,PR-PRP1-LGC-TANQUES,PR-TNQ CONDENSADO,PTA RIC - R2 RP,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,NO,1,,
PR-PRP1-TNQ-DOB,TANQUE DOSIFICACION DE BORRA,PR-PRP1-LGC-TANQUES,PR-TNQ DOS BORRA,PTA RIC - R2 RP,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,NO,1,,
PR-PRP1-TNQ-MES,TANQUE MATA ESPUMA REQUECHERO,PR-PRP1-LGC-TANQUES,PR-TNQ MATAESPUMA,PTA RIC - R2 RP,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,NO,4,,
PR-PRP1-TNQ-SDC,TANQUE ACEITE SALIDA SUPERDECANTERS,PR-PRP1-LGC-TANQUES,PR-TNQ SUPERDECANTERS,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,NO,2,,
PR-PRP1-TNQ-TKA1,TANQUE ALMACENAMIENTO Nº 1,PR-PRP1-LGC-TANQUES,PR-TNQ ALMACENAMIENTO,PTA RIC - R2 RP,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,NO,3,,
PR-PRP1-TNQ-TKA2,TANQUE ALMACENAMIENTO Nº 2,PR-PRP1-LGC-TANQUES,PR-TNQ ALMACENAMIENTO,PTA RIC - R2 RP,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,NO,3,,
PR-PRP1-TNQ-TRQ1,TANQUE REQUECHERO 1 <SUR>,PR-PRP1-LGC-TANQUES,PR-TNQ REQUECHERO,PTA RIC - R2 RP,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-TNQ-TRQ2,TANQUE REQUECHERO 2 <NORTE>,PR-PRP1-LGC-TANQUES,PR-TNQ REQUECHERO,PTA RIC - R2 RP,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,2,NO,NO,SI,0,,
PR-PRP1-TT-CCN1,TRANSMISOR DE TEMPERATURA LAZO DE CONTROL COCINADOR 1,PR-PRP1-CCN-A01,PR-TT TEMP CCN,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,3,NO,NO,SI,0,,
PR-PRP1-TT-CCN2,TRANSMISOR DE TEMPERATURA LAZO DE CONTROL COCINADOR 2,PR-PRP1-CCN-A02,PR-TT TEMP CCN,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,3,NO,NO,SI,0,,
PR-PRP1-TT-CCN3,TRANSMISOR DE TEMPERATURA LAZO DE CONTROL COCINADOR 3,PR-PRP1-CCN-A03,PR-TT TEMP CCN,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,3,NO,NO,SI,0,,
PR-PRP1-VLV-SAPN,VALVULA ROTATIVA S.A.P. LAMIN. <L-1> (N),PR-PRP1-CCL-LMNL1N,PR-VLV SAP-N LMN PRP1,PTA RIC - R2 RS,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,4,NO,NO,SI,0,,
PR-PRP1-VLV-SAPS,VALVULA ROTATIVA S.A.P. LAMIN. <L-1> (S),PR-PRP1-CCL-LMNL1S,PR-VLV SAP-S LMN PRP1,PTA RIC - R2 RS,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,4,NO,NO,SI,0,,
PR-PRP1-VLV-TCV-CCN1,VALVULA MODULADORA DE VAPOR CONTROL DE TEMPERATURA COCINADOR 1,PR-PRP1-CCN-A01,PR-VLV MOD TEMP CCN,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,3,NO,NO,SI,0,,
PR-PRP1-VLV-TCV-CCN2,VALVULA MODULADORA DE VAPOR CONTROL DE TEMPERATURA COCINADOR 2,PR-PRP1-CCN-A02,PR-VLV MOD TEMP CCN,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,3,NO,NO,SI,0,,
PR-PRP1-VLV-TCV-CCN3,VALVULA MODULADORA DE VAPOR CONTROL DE TEMPERATURA COCINADOR 3,PR-PRP1-CCN-A03,PR-VLV MOD TEMP CCN,PTA RIC - R2 RP,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,3,NO,NO,SI,0,,
PR-PRP1-VLV-TCV-EXP02,VALVULA MODULADORA TEMPERATURA EXPANDER 2,PR-PRP1-EXP-A02,PR-VLV MOD TEMP,PTA RIC - R2 RS,A,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,3,NO,NO,SI,0,,
PR-PRP1-VLV-TCV-EXP03,VALVULA MODULADORA TEMPERATURA EXPANDER 3,PR-PRP1-EXP-A03,PR-VLV MOD TEMP,PTA RIC - R2 RS,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,3,NO,NO,SI,0,,
PR-PRP1-VLV-TCV-EXP04,VALVULA MODULADORA TEMPERATURA EXPANDER 4,PR-PRP1-EXP-A04,PR-VLV MOD TEMP,PTA RIC - R2 RS,B,PR-PRP1-LGC-PREPARACION 1,PRP1,PREPARACION LINEA 1,3,NO,NO,SI,0,,
