"nivel_btz","valor_btz","nombre_vista","nombre_filtro","archivo_png","estado","mensaje"
"04","SEKW2","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW2","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW2","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW2.png","ok",""
"04","SEKW3","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW3","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW3","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW3.png","ok",""
"04","SEKW4","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW4","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW4","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW4.png","ok",""
"04","SEKW5","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW5","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW5","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_SLO_SEKW5.png","ok",""
"04","SE01N","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_SE01N","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_SE01N","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_PR_PLYMP_SLO_SE01N.png","ok",""
"04","01A","EXP_BTZ04_RICARDONE_PR_PR_EFL_LGC_EFLUENTES_PR_EFL_LGC_POZO_DE_BOMBEO_EFLUENTES_PR_EFL_BMB_B_01_01A","FILTRO_BTZ04_RICARDONE_PR_PR_EFL_LGC_EFLUENTES_PR_EFL_LGC_POZO_DE_BOMBEO_EFLUENTES_PR_EFL_BMB_B_01_01A","BTZ04_RICARDONE_PR_PR_EFL_LGC_EFLUENTES_PR_EFL_LGC_POZO_DE_BOMBEO_EFLUENTES_PR_EFL_BMB_B_01_01A.png","ok",""
"04","EFLTE","EXP_BTZ04_RICARDONE_PR_PR_PRP3_LGC_PREPARACION_3_PR_PRP3_LGC_GENERAL_PR_PRP3_VNT_EFLTE","FILTRO_BTZ04_RICARDONE_PR_PR_PRP3_LGC_PREPARACION_3_PR_PRP3_LGC_GENERAL_PR_PRP3_VNT_EFLTE","BTZ04_RICARDONE_PR_PR_PRP3_LGC_PREPARACION_3_PR_PRP3_LGC_GENERAL_PR_PRP3_VNT_EFLTE.png","ok",""
"04","FPZB","EXP_BTZ04_RICARDONE_PR_PR_EFL_LGC_EFLUENTES_PR_EFL_LGC_POZO_DE_BOMBEO_EFLUENTES_PR_EFL_REJ_FPZB","FILTRO_BTZ04_RICARDONE_PR_PR_EFL_LGC_EFLUENTES_PR_EFL_LGC_POZO_DE_BOMBEO_EFLUENTES_PR_EFL_REJ_FPZB","BTZ04_RICARDONE_PR_PR_EFL_LGC_EFLUENTES_PR_EFL_LGC_POZO_DE_BOMBEO_EFLUENTES_PR_EFL_REJ_FPZB.png","ok",""
"04","APARTE","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_TRAFOS_TAG_APARTE","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_TRAFOS_TAG_APARTE","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_TRAFOS_TAG_APARTE.png","ok",""
"04","CCM","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_SALA_DE_CCM","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_SALA_DE_CCM","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_CELDA_SALA_DE_CCM.png","ok",""
"04","AIRSVA","EXP_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_VNT_AIRSVA","FILTRO_BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_VNT_AIRSVA","BTZ04_RICARDONE_PR_PR_PLYMP_LGC_PLAYA_Y_MP_PR_PLYMP_LGC_SILOS_KEPLER_WEB_PR_PLYMP_VNT_AIRSVA.png","ok",""
"04","VRCS1","EXP_BTZ04_RICARDONE_PR_PR_VPR1_LGC_VAPOR2_PR_VPR1_LGC_CALDERA_SALCOR_CAREN_N_1_PR_VPR1_VLV_VRCS1","FILTRO_BTZ04_RICARDONE_PR_PR_VPR1_LGC_VAPOR2_PR_VPR1_LGC_CALDERA_SALCOR_CAREN_N_1_PR_VPR1_VLV_VRCS1","BTZ04_RICARDONE_PR_PR_VPR1_LGC_VAPOR2_PR_VPR1_LGC_CALDERA_SALCOR_CAREN_N_1_PR_VPR1_VLV_VRCS1.png","ok",""
"04","MEC","EXP_BTZ04_RICARDONE_PR_PR_TLLE_LGC_TALLER_ELECTRICO_PR_TLLE_LGC_GENERAL_PR_TLLE_ESC_MEC","FILTRO_BTZ04_RICARDONE_PR_PR_TLLE_LGC_TALLER_ELECTRICO_PR_TLLE_LGC_GENERAL_PR_TLLE_ESC_MEC","BTZ04_RICARDONE_PR_PR_TLLE_LGC_TALLER_ELECTRICO_PR_TLLE_LGC_GENERAL_PR_TLLE_ESC_MEC.png","ok",""
"04","CAR3","EXP_BTZ04_RICARDONE_PR_PR_TLLOC_LGC_TALLER_OBRA_CIVIL_PR_TLLOC_LGC_GENERAL_PR_TLLOC_ACP_CAR3","FILTRO_BTZ04_RICARDONE_PR_PR_TLLOC_LGC_TALLER_OBRA_CIVIL_PR_TLLOC_LGC_GENERAL_PR_TLLOC_ACP_CAR3","BTZ04_RICARDONE_PR_PR_TLLOC_LGC_TALLER_OBRA_CIVIL_PR_TLLOC_LGC_GENERAL_PR_TLLOC_ACP_CAR3.png","ok",""
