origen_archivo,codigo_project,descripcion_project,estado_match,tipo_asociacion,element_id_revit,contenedor_sugerido_element_id,btz_path_actual,btz_path_contenedor,project_path,ancestor_codes_project,ancestor_names_project,motivo_revision,observacion
match_project_revit_preparacion.csv,P10-PRP-LMN-L09,LAMINADOR L09 LINEA 1,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L09,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL09,ALIM. LAMINADOR L09,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L09 > P10-PRP-ALM-AL09,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L09,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L09,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L10,LAMINADOR L10 LINEA 1,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L10,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL10,ALIM. LAMINADOR L10,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L10 > P10-PRP-ALM-AL10,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L10,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L10,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L11,LAMINADOR L11 LINEA 1 LADO OESTE,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L11,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL11,ALIM. LAMINADOR L11,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L11 > P10-PRP-ALM-AL11,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L11,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L11,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L12,LAMINADOR L12 LINEA 2 LADO ESTE,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L12,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL12,ALIM. LAMINADOR L12,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L12 > P10-PRP-ALM-AL12,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L12,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L12,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L13,LAMINADOR L13 LINEA 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L13,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL13,ALIM. LAMINADOR L13,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L13 > P10-PRP-ALM-AL13,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L13,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L13,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L14,LAMINADOR L14 LINEA 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L14,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL14,ALIM. LAMINADOR L14,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L14 > P10-PRP-ALM-AL14,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L14,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L14,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L15,LAMINADOR L15 LINEA 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L15,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL15,ALIM. LAMINADOR L15,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L15 > P10-PRP-ALM-AL15,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L15,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L15,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L16,LAMINADOR L16 LINEA 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L16,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL16,ALIM. LAMINADOR L16,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L16 > P10-PRP-ALM-AL16,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L16,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L16,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L17,LAMINADOR L17 LINEA 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L17,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL17,ALIM. LAMINADOR L17,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L17 > P10-PRP-ALM-AL17,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L17,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L17,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L18,LAMINADOR L18 LINEA 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L18,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL18,ALIM. LAMINADOR L18,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L18 > P10-PRP-ALM-AL18,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L18,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L18,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L19,LAMINADOR L19 LINEA 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L19,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL19,ALIM. LAMINADOR L19,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L19 > P10-PRP-ALM-AL19,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L19,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L19,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L20,LAMINADOR L20 LINEA 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L20,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL20,ALIM. LAMINADOR L20,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L20 > P10-PRP-ALM-AL20,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L20,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L20,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L21,LAMINADOR L21 LINEA 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L21,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL21,ALIM. LAMINADOR L21,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L21 > P10-PRP-ALM-AL21,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L21,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L21,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-LMN-L22,LAMINADOR L22 LINEA 2 LADO OESTE,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L22,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-ALM-AL22,ALIM. LAMINADOR L22,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L22 > P10-PRP-ALM-AL22,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L22,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-LMN-L22,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-RCT-REC01,RECTIFICADORA DE P10 NRO 1,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-RCT-REC01,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-RCT-REC02,RECTIFICADORA DE P10 NRO 2,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-RCT-REC02,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-VNT-VE10,VENTILADOR DE ASPIRACION LAMINADORES,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-CCL-CVE10,CICLON VENTILADOR DE ASPIRACION LAMINADORES,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10 > P10-PRP-CCL-CVE10,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-RSC-SF12,ROSCA SIN FIN DE LINEA ASP LAMINAD. LADO SUR,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10 > P10-PRP-RSC-SF12,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
match_project_revit_preparacion.csv,P10-PRP-VLV-VR10,VALV ROTATIVA DESCARGA CICLON VE10,asignable_a_contenedor,contenedor_por_ancestro_project,281343,281343,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10 > P10-PRP-VLV-VR10,P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10,P10 > P10-PRP-LGC-PREPARACION > P10-PRP-LGC-LAMINADORES > P10-PRP-VNT-VE10,,Sin match puntual; contenedor único por ancestro Project P10-PRP-LGC-LAMINADORES.
