codigo_project,descripcion_project,element_id_contenedor,unique_id_contenedor,btz_path_contenedor,tipo_asociacion,ancestro_project_usado,estado_asociacion,escrito_en_btz_description,btz_description_slot_usado,motivo
P10-OSM-FLT-FLTBOL,FILTRO BOLSA OSMOSIS,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_13,escrito_en_slot_btz
P10-OSM-FLT-MF01,MICROFILTRO 1 (20 MICRONES) LADO SUR,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_14,escrito_en_slot_btz
P10-OSM-FLT-MF02,MICROFILTRO 2 (5 MICRONES) LADO NORTE,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_15,escrito_en_slot_btz
P10-OSM-MDL-MDL01,MODULO 1 LADO SUR OSMOSIS,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_16,escrito_en_slot_btz
P10-OSM-MDL-MDL02,MODULO 2 LADO NORTE OSMOSIS,365213,5058d264-a8f9-4ba1-9628-877e44bc2201-0005929d,P10 > P10-SRV-LGC-SERVICIOS > P10-SRV-LGC-OSMOSIS,contenedor_por_ancestro_project,P10-SRV-LGC-OSMOSIS,asociado_a_contenedor,SI,btz_description_17,escrito_en_slot_btz
P10-ENE-TRF-TRA1,TRAFO 1 P10 DE BAJA,228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_ancestro_project,P10-ENE-LGC-TRAFOS,asociado_a_contenedor,SI,btz_description_03,escrito_en_slot_btz
P10-ENE-TRF-TRA2,TRAFO 2 P10 DE ALTA,228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_ancestro_project,P10-ENE-LGC-TRAFOS,asociado_a_contenedor,SI,btz_description_04,escrito_en_slot_btz
P10-ENE-TRF-TRA3,TRAFO 3 P10 DE BAJA,228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_ancestro_project,P10-ENE-LGC-TRAFOS,asociado_a_contenedor,SI,btz_description_05,escrito_en_slot_btz
P10-ENE-TRF-TRA4,TRAFO 4 P10 DE BAJA,228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_ancestro_project,P10-ENE-LGC-TRAFOS,asociado_a_contenedor,SI,btz_description_06,escrito_en_slot_btz
P10-ENE-TRF-TRA5,TRAFO 5 P10 DE BAJA,228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_ancestro_project,P10-ENE-LGC-TRAFOS,asociado_a_contenedor,SI,btz_description_07,escrito_en_slot_btz
P10-ENE-TRF-TRA6,TRAFO 6 P10 DE BAJA,228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_ancestro_project,P10-ENE-LGC-TRAFOS,asociado_a_contenedor,SI,btz_description_08,escrito_en_slot_btz
P10-ENE-TRF-TRA7,TRAFO 7 P10 DE ALTA,228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_ancestro_project,P10-ENE-LGC-TRAFOS,asociado_a_contenedor,SI,btz_description_09,escrito_en_slot_btz
P10-ENE-TRF-TRA8,TRAFO 8 P10 DE BAJA,228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_ancestro_project,P10-ENE-LGC-TRAFOS,asociado_a_contenedor,SI,btz_description_10,escrito_en_slot_btz
P10-ENE-TRF-TRA9,TRAFO 9 P10 DE BAJA (RESERVA),228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_ancestro_project,P10-ENE-LGC-TRAFOS,asociado_a_contenedor,SI,btz_description_11,escrito_en_slot_btz
P10-SRA-BMB-BO70,BOMBA BO70 RED INCENDIO (ELECTROBOMBA),282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_05,escrito_en_slot_btz
P10-SRA-BMB-JOCKEY,JOCKEY CHICA GRUNDFOS - Primera que se coloco,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_06,escrito_en_slot_btz
P10-SRA-BMB-BOIN,MOTOBOMBA BOIN INCENDIO (DIESEL),282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_07,escrito_en_slot_btz
P10-SRA-BMB-DOSIF,BOMBA DOSIFICACION APL A TK VERDE RED DE INCENDIO,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_08,escrito_en_slot_btz
P10-EXT-BMB-P439B,BOMBA DE ALIM. DEL SECADOR P439B,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_09,escrito_en_slot_btz
P10-CCM-CCM-CLD,CCM CALDERA P10,378523,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c69b,P10 > P10-GRL-LGC-CCM,contenedor_por_ancestro_project,P10-GRL-LGC-CCM,asociado_a_contenedor,SI,btz_description_03,escrito_en_slot_btz
P10-CCM-AIR-AIRCLD,AIRE ACONDICIONADO CCM CALDERA P10 CARRIER 20 TR 10 + 10,378523,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c69b,P10 > P10-GRL-LGC-CCM,contenedor_por_ancestro_project,P10-GRL-LGC-CCM,asociado_a_contenedor,SI,btz_description_04,escrito_en_slot_btz
P10-CCM-CMP-AC,COMPRESOR DE AIRE ACONDICIONADO 20-3 CCM CALDERA,378523,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c69b,P10 > P10-GRL-LGC-CCM,contenedor_por_ancestro_project,P10-GRL-LGC-CCM,asociado_a_contenedor,SI,btz_description_05,escrito_en_slot_btz
P10-CCM-CCM-PELL,CCM DE PELLETERA,378523,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c69b,P10 > P10-GRL-LGC-CCM,contenedor_por_ancestro_project,P10-GRL-LGC-CCM,asociado_a_contenedor,SI,btz_description_06,escrito_en_slot_btz
P10-CCM-CCM-EXT,CCM EXTRACCION P10,378523,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c69b,P10 > P10-GRL-LGC-CCM,contenedor_por_ancestro_project,P10-GRL-LGC-CCM,asociado_a_contenedor,SI,btz_description_07,escrito_en_slot_btz
P10-CCM-AIR-AIREXT,AIRE ACONDICIONADO CCM EXTRACCION P10 WESTRIC 15 TR (LADO OESTE),378523,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c69b,P10 > P10-GRL-LGC-CCM,contenedor_por_ancestro_project,P10-GRL-LGC-CCM,asociado_a_contenedor,SI,btz_description_08,escrito_en_slot_btz
P10-CCM-CCM-PRP,CCM PREPARACION P10,378523,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c69b,P10 > P10-GRL-LGC-CCM,contenedor_por_ancestro_project,P10-GRL-LGC-CCM,asociado_a_contenedor,SI,btz_description_09,escrito_en_slot_btz
P10-CCM-AIR-AIRPRP,AIRE ACONDICIONADO CCM PREPARACION P10 WESTRIC 15 TR (LADO NORTE),378523,ddbef6d8-5146-4ece-9a6f-82caaca14519-0005c69b,P10 > P10-GRL-LGC-CCM,contenedor_por_ancestro_project,P10-GRL-LGC-CCM,asociado_a_contenedor,SI,btz_description_10,escrito_en_slot_btz
P10-PLL-BMB-BS03,BOMBA SOPLANTE BS03,282497,a027b4da-4e9c-44ad-b607-5fb48d4c7061-00044f81,P10 > P10-EXT-LGC-EXTRACCION > P10-EXT-EXT-M202 > P10-EXT-LGC-BMB RECIRCULACION,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_10,escrito_en_slot_btz
P10-ENE-GNR-GENERADOR,GENERADOR DE ENERGIA DIESEL DE P10 MOTOR CUMMINS NTA-855-G6,228225,25d0f85d-57da-4cae-8ca2-9b682363407e-00037b81,P10 > P10-ENE-LGC-TRAFOS,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_12,escrito_en_slot_btz
P10-ADM-OFC-ADM,OFICINA ADMINISTRACION,176327,e873c32e-5e0c-4f36-b2a7-48d4917bce06-0002b0c7,P10 > P10-SRV-LGC-SERVICIOS > P10-ADM-OFC-OFICINA MANT,contenedor_por_scoring,,asociado_a_contenedor,SI,btz_description_04,escrito_en_slot_btz
